start_time,end_time,filename,probability,true_label,true_class,predicted_class
159,159.999512,BAMBI.S501.yyyymmdd.ECRASD1,0.395761162042618,nonartifact,1,1
160,160.999512,BAMBI.S501.yyyymmdd.ECRASD1,0.391485661268234,artifact,0,1
160.5,161.499512,BAMBI.S501.yyyymmdd.ECRASD1,0.33580419421196,artifact,0,1
161,161.999512,BAMBI.S501.yyyymmdd.ECRASD1,0.35897371172905,artifact,0,1
161.5,162.499512,BAMBI.S501.yyyymmdd.ECRASD1,0.883502066135406,artifact,0,0
164,164.999512,BAMBI.S501.yyyymmdd.ECRASD1,0.414906144142151,artifact,0,1
164.5,165.499512,BAMBI.S501.yyyymmdd.ECRASD1,0.350392639636993,artifact,0,1
165,165.999512,BAMBI.S501.yyyymmdd.ECRASD1,0.364641726016998,artifact,0,1
165.5,166.499512,BAMBI.S501.yyyymmdd.ECRASD1,0.377090841531754,artifact,0,1
166,166.999512,BAMBI.S501.yyyymmdd.ECRASD1,0.410567760467529,artifact,0,1
2,2.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.384578227996826,nonartifact,1,1
2.5,3.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.35885962843895,artifact,0,1
3,3.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.36627271771431,artifact,0,1
3.5,4.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.352493494749069,artifact,0,1
4,4.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.357541531324387,artifact,0,1
4.5,5.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.24769888818264,artifact,0,1
5.5,6.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.27608335018158,nonartifact,1,1
24.5,25.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.0848277136683464,nonartifact,1,1
25,25.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.271948963403702,artifact,0,1
25.5,26.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.268935054540634,artifact,0,1
26,26.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.504504859447479,artifact,0,0
37,37.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.463695108890533,artifact,0,1
37.5,38.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.326670706272125,artifact,0,1
38,38.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.270000487565994,nonartifact,1,1
38.5,39.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.212417930364609,artifact,0,1
39,39.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.225063338875771,artifact,0,1
39.5,40.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.281337112188339,artifact,0,1
40,40.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.114754527807236,nonartifact,1,1
42,42.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.178852438926697,nonartifact,1,1
42.5,43.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.240084037184715,artifact,0,1
43,43.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.399556130170822,artifact,0,1
43.5,44.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.428941637277603,artifact,0,1
44,44.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.245807513594627,artifact,0,1
44.5,45.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.255014687776566,artifact,0,1
45,45.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.244549542665482,artifact,0,1
45.5,46.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.145023927092552,nonartifact,1,1
89,89.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.232253655791283,nonartifact,1,1
89.5,90.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.138340160250664,artifact,0,1
90,90.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.182363584637642,artifact,0,1
90.5,91.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.303068280220032,artifact,0,1
91,91.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.240531638264656,artifact,0,1
91.5,92.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.307082027196884,artifact,0,1
92,92.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.637164235115051,artifact,0,0
92.5,93.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.492242753505707,artifact,0,1
93,93.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.123409293591976,artifact,0,1
93.5,94.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.176230579614639,nonartifact,1,1
130,130.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.0419165343046188,nonartifact,1,1
130.5,131.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.115129977464676,artifact,0,1
131,131.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.214188501238823,artifact,0,1
131.5,132.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.251644641160965,artifact,0,1
132,132.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.255369663238525,nonartifact,1,1
169.5,170.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.159975439310074,nonartifact,1,1
170.5,171.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.375531941652298,artifact,0,1
171,171.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.890999138355255,artifact,0,0
175,175.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.23896861076355,nonartifact,1,1
175.5,176.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.267748355865479,artifact,0,1
176,176.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.289227783679962,artifact,0,1
176.5,177.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.231632977724075,artifact,0,1
177,177.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.23323455452919,artifact,0,1
177.5,178.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.388800799846649,artifact,0,1
178,178.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.249968275427818,artifact,0,1
178.5,179.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.264384716749191,nonartifact,1,1
191.5,192.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.193587973713875,nonartifact,1,1
192,192.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.11498985439539,artifact,0,1
192.5,193.499512,BAMBI.S502.yyyymmdd.ECRASD1,0.175877034664154,artifact,0,1
193,193.999512,BAMBI.S502.yyyymmdd.ECRASD1,0.225286886096001,artifact,0,1
0,0.999512,BAMBI.S502.yyyymmdd.EORASD1,0.50674432516098,artifact,0,0
0.5,1.499512,BAMBI.S502.yyyymmdd.EORASD1,0.354681998491287,artifact,0,1
1,1.999512,BAMBI.S502.yyyymmdd.EORASD1,0.0798967406153679,artifact,0,1
1.5,2.499512,BAMBI.S502.yyyymmdd.EORASD1,0.148873046040535,nonartifact,1,1
18.5,19.499512,BAMBI.S502.yyyymmdd.EORASD1,0.0324466899037361,nonartifact,1,1
19,19.999512,BAMBI.S502.yyyymmdd.EORASD1,0.0869477838277817,artifact,0,1
19.5,20.499512,BAMBI.S502.yyyymmdd.EORASD1,0.30095300078392,artifact,0,1
20,20.999512,BAMBI.S502.yyyymmdd.EORASD1,0.33843207359314,artifact,0,1
20.5,21.499512,BAMBI.S502.yyyymmdd.EORASD1,0.272465765476227,artifact,0,1
21.5,22.499512,BAMBI.S502.yyyymmdd.EORASD1,0.0836027190089226,nonartifact,1,1
27.5,28.499512,BAMBI.S502.yyyymmdd.EORASD1,0.160537883639336,nonartifact,1,1
28,28.999512,BAMBI.S502.yyyymmdd.EORASD1,0.152395725250244,artifact,0,1
28.5,29.499512,BAMBI.S502.yyyymmdd.EORASD1,0.355724424123764,artifact,0,1
29,29.999512,BAMBI.S502.yyyymmdd.EORASD1,0.101822949945927,artifact,0,1
29.5,30.499512,BAMBI.S502.yyyymmdd.EORASD1,0.032132014632225,artifact,0,1
30,30.999512,BAMBI.S502.yyyymmdd.EORASD1,0.0849944874644279,nonartifact,1,1
33,33.999512,BAMBI.S502.yyyymmdd.EORASD1,0.543731927871704,artifact,0,0
33.5,34.499512,BAMBI.S502.yyyymmdd.EORASD1,0.105580031871796,artifact,0,1
34,34.999512,BAMBI.S502.yyyymmdd.EORASD1,0.247418791055679,nonartifact,1,1
45.5,46.499512,BAMBI.S502.yyyymmdd.EORASD1,0.0584080256521702,nonartifact,1,1
46,46.999512,BAMBI.S502.yyyymmdd.EORASD1,0.0352656655013561,artifact,0,1
46.5,47.499512,BAMBI.S502.yyyymmdd.EORASD1,0.203222095966339,artifact,0,1
47,47.999512,BAMBI.S502.yyyymmdd.EORASD1,0.115457318723202,artifact,0,1
47.5,48.499512,BAMBI.S502.yyyymmdd.EORASD1,0.0878681093454361,artifact,0,1
48,48.999512,BAMBI.S502.yyyymmdd.EORASD1,0.169689849019051,artifact,0,1
48.5,49.499512,BAMBI.S502.yyyymmdd.EORASD1,0.524125993251801,artifact,0,0
49,49.999512,BAMBI.S502.yyyymmdd.EORASD1,0.395386219024658,artifact,0,1
49.5,50.499512,BAMBI.S502.yyyymmdd.EORASD1,0.0409186035394669,artifact,0,1
50,50.999512,BAMBI.S502.yyyymmdd.EORASD1,0.0393471159040928,nonartifact,1,1
55,55.999512,BAMBI.S502.yyyymmdd.EORASD1,0.442094653844833,artifact,0,1
55.5,56.499512,BAMBI.S502.yyyymmdd.EORASD1,0.359766960144043,artifact,0,1
56,56.999512,BAMBI.S502.yyyymmdd.EORASD1,0.35312682390213,artifact,0,1
56.5,57.499512,BAMBI.S502.yyyymmdd.EORASD1,0.294110625982285,artifact,0,1
57,57.999512,BAMBI.S502.yyyymmdd.EORASD1,0.48261958360672,nonartifact,1,1
90.5,91.499512,BAMBI.S502.yyyymmdd.EORASD1,0.719424068927765,artifact,0,0
91,91.999512,BAMBI.S502.yyyymmdd.EORASD1,0.1969193816185,artifact,0,1
91.5,92.499512,BAMBI.S502.yyyymmdd.EORASD1,0.271606624126434,artifact,0,1
92,92.999512,BAMBI.S502.yyyymmdd.EORASD1,0.287500321865082,artifact,0,1
92.5,93.499512,BAMBI.S502.yyyymmdd.EORASD1,0.369248121976852,artifact,0,1
93,93.999512,BAMBI.S502.yyyymmdd.EORASD1,0.346634030342102,nonartifact,1,1
95.5,96.499512,BAMBI.S502.yyyymmdd.EORASD1,0.485506623983383,artifact,0,1
96,96.999512,BAMBI.S502.yyyymmdd.EORASD1,0.369583547115326,artifact,0,1
96.5,97.499512,BAMBI.S502.yyyymmdd.EORASD1,0.349192142486572,artifact,0,1
97.5,98.499512,BAMBI.S502.yyyymmdd.EORASD1,0.2797631919384,nonartifact,1,1
99.5,100.499512,BAMBI.S502.yyyymmdd.EORASD1,0.35991570353508,nonartifact,1,1
100.5,101.499512,BAMBI.S502.yyyymmdd.EORASD1,0.331689029932022,artifact,0,1
101,101.999512,BAMBI.S502.yyyymmdd.EORASD1,0.519880414009094,artifact,0,0
102.5,103.499512,BAMBI.S502.yyyymmdd.EORASD1,0.480196982622147,artifact,0,1
103,103.999512,BAMBI.S502.yyyymmdd.EORASD1,0.379812926054001,artifact,0,1
103.5,104.499512,BAMBI.S502.yyyymmdd.EORASD1,0.243149936199188,artifact,0,1
104,104.999512,BAMBI.S502.yyyymmdd.EORASD1,0.205874443054199,nonartifact,1,1
104.5,105.499512,BAMBI.S502.yyyymmdd.EORASD1,0.263891071081161,nonartifact,1,1
105,105.999512,BAMBI.S502.yyyymmdd.EORASD1,0.266080498695374,artifact,0,1
105.5,106.499512,BAMBI.S502.yyyymmdd.EORASD1,0.690242350101471,artifact,0,0
106,106.999512,BAMBI.S502.yyyymmdd.EORASD1,0.673306882381439,artifact,0,0
106.5,107.499512,BAMBI.S502.yyyymmdd.EORASD1,0.217516407370567,artifact,0,1
107,107.999512,BAMBI.S502.yyyymmdd.EORASD1,0.13838455080986,nonartifact,1,1
130,130.999512,BAMBI.S502.yyyymmdd.EORASD1,0.475041657686234,nonartifact,1,1
130.5,131.499512,BAMBI.S502.yyyymmdd.EORASD1,0.14247715473175,artifact,0,1
131,131.999512,BAMBI.S502.yyyymmdd.EORASD1,0.762589931488037,artifact,0,0
138,138.999512,BAMBI.S502.yyyymmdd.EORASD1,0.405883014202118,artifact,0,1
138.5,139.499512,BAMBI.S502.yyyymmdd.EORASD1,0.314404666423798,artifact,0,1
139,139.999512,BAMBI.S502.yyyymmdd.EORASD1,0.421693205833435,nonartifact,1,1
139.5,140.499512,BAMBI.S502.yyyymmdd.EORASD1,0.469233393669128,nonartifact,1,1
140.5,141.499512,BAMBI.S502.yyyymmdd.EORASD1,0.298182159662247,artifact,0,1
141,141.999512,BAMBI.S502.yyyymmdd.EORASD1,0.689589321613312,artifact,0,0
153,153.999512,BAMBI.S502.yyyymmdd.EORASD1,0.163884252309799,nonartifact,1,1
153.5,154.499512,BAMBI.S502.yyyymmdd.EORASD1,0.375126004219055,artifact,0,1
154,154.999512,BAMBI.S502.yyyymmdd.EORASD1,0.361250430345535,artifact,0,1
154.5,155.499512,BAMBI.S502.yyyymmdd.EORASD1,0.290019333362579,artifact,0,1
155,155.999512,BAMBI.S502.yyyymmdd.EORASD1,0.444623440504074,artifact,0,1
156,156.999512,BAMBI.S502.yyyymmdd.EORASD1,0.569722056388855,artifact,0,0
156.5,157.499512,BAMBI.S502.yyyymmdd.EORASD1,0.376674234867096,artifact,0,1
157.5,158.499512,BAMBI.S502.yyyymmdd.EORASD1,0.21387979388237,nonartifact,1,1
174,174.999512,BAMBI.S502.yyyymmdd.EORASD1,0.212080389261246,nonartifact,1,1
174.5,175.499512,BAMBI.S502.yyyymmdd.EORASD1,0.23292164504528,artifact,0,1
175,175.999512,BAMBI.S502.yyyymmdd.EORASD1,0.641595542430878,artifact,0,0
176,176.999512,BAMBI.S502.yyyymmdd.EORASD1,0.499667108058929,artifact,0,1
176.5,177.499512,BAMBI.S502.yyyymmdd.EORASD1,0.171172916889191,artifact,0,1
177,177.999512,BAMBI.S502.yyyymmdd.EORASD1,0.171362742781639,artifact,0,1
177.5,178.499512,BAMBI.S502.yyyymmdd.EORASD1,0.0738217234611511,artifact,0,1
178,178.999512,BAMBI.S502.yyyymmdd.EORASD1,0.0699168294668198,artifact,0,1
178.5,179.499512,BAMBI.S502.yyyymmdd.EORASD1,0.131475776433945,nonartifact,1,1
179,179.999512,BAMBI.S502.yyyymmdd.EORASD1,0.301426619291306,artifact,0,1
179.5,180.499512,BAMBI.S502.yyyymmdd.EORASD1,0.503464221954346,artifact,0,0
0.5,1.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.531874775886536,artifact,0,0
1,1.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.385347634553909,artifact,0,1
1.5,2.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.762418568134308,artifact,0,0
2,2.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.652865409851074,artifact,0,0
2.5,3.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.266874760389328,artifact,0,1
3,3.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.328872263431549,artifact,0,1
3.5,4.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.722308754920959,artifact,0,0
15.5,16.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.500116109848022,artifact,0,0
16,16.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.197286859154701,artifact,0,1
16.5,17.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.828679740428925,artifact,0,0
37,37.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.436165690422058,artifact,0,1
37.5,38.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.294561386108398,artifact,0,1
38,38.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.327094435691833,artifact,0,1
38.5,39.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.186660245060921,artifact,0,1
39,39.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.33315721154213,artifact,0,1
40,40.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.200848385691643,nonartifact,1,1
73,73.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.202279657125473,nonartifact,1,1
73.5,74.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.327794134616852,artifact,0,1
74,74.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.879098176956177,artifact,0,0
86,86.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.465248018503189,artifact,0,1
86.5,87.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.398841440677643,artifact,0,1
87,87.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.237047135829926,artifact,0,1
88,88.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.578069031238556,nonartifact,1,0
181.5,182.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.309729933738708,nonartifact,1,1
182,182.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.328226298093796,artifact,0,1
182.5,183.499512,BAMBI.S503.yyyymmdd.ECRASD1,0.326386481523514,artifact,0,1
183,183.999512,BAMBI.S503.yyyymmdd.ECRASD1,0.250845968723297,artifact,0,1
39,39.999512,BAMBI.S503.yyyymmdd.EORASD1,0.0249846708029509,nonartifact,1,1
39.5,40.499512,BAMBI.S503.yyyymmdd.EORASD1,0.172496140003204,artifact,0,1
40,40.999512,BAMBI.S503.yyyymmdd.EORASD1,0.180591031908989,artifact,0,1
40.5,41.499512,BAMBI.S503.yyyymmdd.EORASD1,0.114779345691204,artifact,0,1
41,41.999512,BAMBI.S503.yyyymmdd.EORASD1,0.0507179386913776,artifact,0,1
41.5,42.499512,BAMBI.S503.yyyymmdd.EORASD1,0.0421826280653477,nonartifact,1,1
64,64.999512,BAMBI.S503.yyyymmdd.EORASD1,0.0356689691543579,nonartifact,1,1
64.5,65.499512,BAMBI.S503.yyyymmdd.EORASD1,0.0355158187448978,artifact,0,1
65,65.999512,BAMBI.S503.yyyymmdd.EORASD1,0.0741215348243713,artifact,0,1
65.5,66.499512,BAMBI.S503.yyyymmdd.EORASD1,0.224998757243156,artifact,0,1
66,66.999512,BAMBI.S503.yyyymmdd.EORASD1,0.132931664586067,nonartifact,1,1
79.5,80.499512,BAMBI.S503.yyyymmdd.EORASD1,0.23553404211998,nonartifact,1,1
80.5,81.499512,BAMBI.S503.yyyymmdd.EORASD1,0.239964053034782,artifact,0,1
81,81.999512,BAMBI.S503.yyyymmdd.EORASD1,0.0885365232825279,artifact,0,1
81.5,82.499512,BAMBI.S503.yyyymmdd.EORASD1,0.252953559160233,artifact,0,1
82.5,83.499512,BAMBI.S503.yyyymmdd.EORASD1,0.208471536636353,nonartifact,1,1
99.5,100.499512,BAMBI.S503.yyyymmdd.EORASD1,0.0290592983365059,nonartifact,1,1
100,100.999512,BAMBI.S503.yyyymmdd.EORASD1,0.185399428009987,artifact,0,1
100.5,101.499512,BAMBI.S503.yyyymmdd.EORASD1,0.252804487943649,artifact,0,1
101,101.999512,BAMBI.S503.yyyymmdd.EORASD1,0.174911662936211,artifact,0,1
101.5,102.499512,BAMBI.S503.yyyymmdd.EORASD1,0.103921249508858,nonartifact,1,1
149.5,150.499512,BAMBI.S503.yyyymmdd.EORASD1,0.790196418762207,artifact,0,0
150,150.999512,BAMBI.S503.yyyymmdd.EORASD1,0.30741485953331,artifact,0,1
150.5,151.499512,BAMBI.S503.yyyymmdd.EORASD1,0.37288773059845,artifact,0,1
151.5,152.499512,BAMBI.S503.yyyymmdd.EORASD1,0.323557883501053,nonartifact,1,1
156.5,157.499512,BAMBI.S503.yyyymmdd.EORASD1,0.220331579446793,nonartifact,1,1
157.5,158.499512,BAMBI.S503.yyyymmdd.EORASD1,0.29735603928566,artifact,0,1
158,158.999512,BAMBI.S503.yyyymmdd.EORASD1,0.352421998977661,artifact,0,1
158.5,159.499512,BAMBI.S503.yyyymmdd.EORASD1,0.661287546157837,nonartifact,1,0
170.5,171.499512,BAMBI.S503.yyyymmdd.EORASD1,0.069284088909626,nonartifact,1,1
171,171.999512,BAMBI.S503.yyyymmdd.EORASD1,0.0681263729929924,artifact,0,1
171.5,172.499512,BAMBI.S503.yyyymmdd.EORASD1,0.109796807169914,artifact,0,1
172,172.999512,BAMBI.S503.yyyymmdd.EORASD1,0.130674779415131,artifact,0,1
172.5,173.499512,BAMBI.S503.yyyymmdd.EORASD1,0.199710860848427,nonartifact,1,1
176,176.999512,BAMBI.S503.yyyymmdd.EORASD1,0.41650253534317,artifact,0,1
176.5,177.499512,BAMBI.S503.yyyymmdd.EORASD1,0.246909439563751,artifact,0,1
177,177.999512,BAMBI.S503.yyyymmdd.EORASD1,0.15492507815361,nonartifact,1,1
177.5,178.499512,BAMBI.S503.yyyymmdd.EORASD1,0.0785134881734848,artifact,0,1
178,178.999512,BAMBI.S503.yyyymmdd.EORASD1,0.147468447685242,artifact,0,1
178.5,179.499512,BAMBI.S503.yyyymmdd.EORASD1,0.064929373562336,artifact,0,1
179,179.999512,BAMBI.S503.yyyymmdd.EORASD1,0.0380533114075661,nonartifact,1,1
183.5,184.499512,BAMBI.S503.yyyymmdd.EORASD1,0.205278426408768,nonartifact,1,1
184,184.999512,BAMBI.S503.yyyymmdd.EORASD1,0.129439696669579,artifact,0,1
184.5,185.499512,BAMBI.S503.yyyymmdd.EORASD1,0.505525827407837,artifact,0,0
14,14.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.295618742704391,nonartifact,1,1
14.5,15.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.37999153137207,artifact,0,1
15,15.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.740985691547394,artifact,0,0
23,23.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.233861148357391,nonartifact,1,1
23.5,24.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.195939227938652,artifact,0,1
24,24.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.275813698768616,artifact,0,1
24.5,25.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.569407939910889,artifact,0,0
25,25.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.18534816801548,artifact,0,1
25.5,26.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.115659035742283,nonartifact,1,1
38.5,39.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.411551684141159,artifact,0,1
39,39.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.182934656739235,artifact,0,1
39.5,40.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.161560446023941,artifact,0,1
40.5,41.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.591195583343506,artifact,0,0
47,47.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.270731538534164,nonartifact,1,1
48,48.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.305577009916306,artifact,0,1
48.5,49.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.267831206321716,artifact,0,1
49.5,50.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.379398912191391,nonartifact,1,1
74.5,75.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.121280610561371,nonartifact,1,1
75,75.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.123495668172836,artifact,0,1
75.5,76.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.190072521567345,artifact,0,1
76,76.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.657768964767456,artifact,0,0
159.5,160.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.311621487140656,nonartifact,1,1
160,160.999512,BAMBI.S504.yyyymmdd.ECRASD1,0.390909343957901,artifact,0,1
160.5,161.499512,BAMBI.S504.yyyymmdd.ECRASD1,0.819877207279205,artifact,0,0
4.5,5.499512,BAMBI.S504.yyyymmdd.EORASD1,0.126019209623337,nonartifact,1,1
5,5.999512,BAMBI.S504.yyyymmdd.EORASD1,0.151799008250237,artifact,0,1
5.5,6.499512,BAMBI.S504.yyyymmdd.EORASD1,0.060778085142374,artifact,0,1
6,6.999512,BAMBI.S504.yyyymmdd.EORASD1,0.700408697128296,artifact,0,0
6.5,7.499512,BAMBI.S504.yyyymmdd.EORASD1,0.6854367852211,artifact,0,0
7,7.999512,BAMBI.S504.yyyymmdd.EORASD1,0.0887145325541496,artifact,0,1
7.5,8.499512,BAMBI.S504.yyyymmdd.EORASD1,0.189371272921562,nonartifact,1,1
21.5,22.499512,BAMBI.S504.yyyymmdd.EORASD1,0.283513158559799,nonartifact,1,1
22,22.999512,BAMBI.S504.yyyymmdd.EORASD1,0.397711873054504,artifact,0,1
22.5,23.499512,BAMBI.S504.yyyymmdd.EORASD1,0.696072518825531,artifact,0,0
38,38.999512,BAMBI.S504.yyyymmdd.EORASD1,0.257860422134399,nonartifact,1,1
38.5,39.499512,BAMBI.S504.yyyymmdd.EORASD1,0.393465846776962,artifact,0,1
39,39.999512,BAMBI.S504.yyyymmdd.EORASD1,0.321700930595398,artifact,0,1
40,40.999512,BAMBI.S504.yyyymmdd.EORASD1,0.307901263237,nonartifact,1,1
46.5,47.499512,BAMBI.S504.yyyymmdd.EORASD1,0.488094240427017,nonartifact,1,1
47,47.999512,BAMBI.S504.yyyymmdd.EORASD1,0.248693913221359,artifact,0,1
47.5,48.499512,BAMBI.S504.yyyymmdd.EORASD1,0.264140874147415,artifact,0,1
48,48.999512,BAMBI.S504.yyyymmdd.EORASD1,0.392973661422729,artifact,0,1
