start_time,end_time,filename,probability,true_label,true_class,predicted_class
15.5,16.499512,BAMBI.S504.yyyymmdd.EORASD1,0.655201554298401,nonartifact,1,0
16,16.999512,BAMBI.S504.yyyymmdd.EORASD1,0.757768094539642,nonartifact,1,0
16.5,17.499512,BAMBI.S504.yyyymmdd.EORASD1,0.709506809711456,nonartifact,1,0
17,17.999512,BAMBI.S504.yyyymmdd.EORASD1,0.704084157943726,nonartifact,1,0
17.5,18.499512,BAMBI.S504.yyyymmdd.EORASD1,0.671629786491394,nonartifact,1,0
18,18.999512,BAMBI.S504.yyyymmdd.EORASD1,0.419369250535965,nonartifact,1,1
25,25.999512,BAMBI.S504.yyyymmdd.EORASD1,0.479503840208054,nonartifact,1,1
25.5,26.499512,BAMBI.S504.yyyymmdd.EORASD1,0.700859010219574,nonartifact,1,0
26,26.999512,BAMBI.S504.yyyymmdd.EORASD1,0.83747261762619,nonartifact,1,0
26.5,27.499512,BAMBI.S504.yyyymmdd.EORASD1,0.823093116283417,nonartifact,1,0
27,27.999512,BAMBI.S504.yyyymmdd.EORASD1,0.34679126739502,nonartifact,1,1
42.5,43.499512,BAMBI.S504.yyyymmdd.EORASD1,0.25230610370636,nonartifact,1,1
43,43.999512,BAMBI.S504.yyyymmdd.EORASD1,0.711086094379425,nonartifact,1,0
43.5,44.499512,BAMBI.S504.yyyymmdd.EORASD1,0.830798387527466,nonartifact,1,0
44,44.999512,BAMBI.S504.yyyymmdd.EORASD1,0.790112733840942,nonartifact,1,0
44.5,45.499512,BAMBI.S504.yyyymmdd.EORASD1,0.842065691947937,nonartifact,1,0
45,45.999512,BAMBI.S504.yyyymmdd.EORASD1,0.641623377799988,nonartifact,1,0
54,54.999512,BAMBI.S504.yyyymmdd.EORASD1,0.574877142906189,nonartifact,1,0
54.5,55.499512,BAMBI.S504.yyyymmdd.EORASD1,0.656952619552612,nonartifact,1,0
55,55.999512,BAMBI.S504.yyyymmdd.EORASD1,0.708505570888519,artifact,0,0
78.5,79.499512,BAMBI.S504.yyyymmdd.EORASD1,0.56608110666275,artifact,0,0
79.5,80.499512,BAMBI.S504.yyyymmdd.EORASD1,0.672414183616638,nonartifact,1,0
80,80.999512,BAMBI.S504.yyyymmdd.EORASD1,0.651746690273285,nonartifact,1,0
80.5,81.499512,BAMBI.S504.yyyymmdd.EORASD1,0.475016713142395,nonartifact,1,1
97.5,98.499512,BAMBI.S504.yyyymmdd.EORASD1,0.288971036672592,nonartifact,1,1
98,98.999512,BAMBI.S504.yyyymmdd.EORASD1,0.716686487197876,nonartifact,1,0
98.5,99.499512,BAMBI.S504.yyyymmdd.EORASD1,0.683086454868317,nonartifact,1,0
99,99.999512,BAMBI.S504.yyyymmdd.EORASD1,0.297673881053925,nonartifact,1,1
115,115.999512,BAMBI.S504.yyyymmdd.EORASD1,0.39144903421402,nonartifact,1,1
115.5,116.499512,BAMBI.S504.yyyymmdd.EORASD1,0.709900200366974,nonartifact,1,0
116,116.999512,BAMBI.S504.yyyymmdd.EORASD1,0.643644511699677,nonartifact,1,0
116.5,117.499512,BAMBI.S504.yyyymmdd.EORASD1,0.74033921957016,nonartifact,1,0
117,117.999512,BAMBI.S504.yyyymmdd.EORASD1,0.783358216285706,nonartifact,1,0
117.5,118.499512,BAMBI.S504.yyyymmdd.EORASD1,0.675024271011353,nonartifact,1,0
118,118.999512,BAMBI.S504.yyyymmdd.EORASD1,0.641061425209045,artifact,0,0
122,122.999512,BAMBI.S504.yyyymmdd.EORASD1,0.626212477684021,artifact,0,0
122.5,123.499512,BAMBI.S504.yyyymmdd.EORASD1,0.837153732776642,nonartifact,1,0
123,123.999512,BAMBI.S504.yyyymmdd.EORASD1,0.693057775497437,nonartifact,1,0
123.5,124.499512,BAMBI.S504.yyyymmdd.EORASD1,0.42645725607872,nonartifact,1,1
160.5,161.499512,BAMBI.S504.yyyymmdd.EORASD1,0.826287269592285,artifact,0,0
161,161.999512,BAMBI.S504.yyyymmdd.EORASD1,0.835343778133392,nonartifact,1,0
161.5,162.499512,BAMBI.S504.yyyymmdd.EORASD1,0.825825333595276,nonartifact,1,0
162,162.999512,BAMBI.S504.yyyymmdd.EORASD1,0.909205675125122,nonartifact,1,0
162.5,163.499512,BAMBI.S504.yyyymmdd.EORASD1,0.925441801548004,artifact,0,0
9.5,10.499512,BAMBI.S505.yyyymmdd.ECRASD1,0.787365078926086,artifact,0,0
10,10.999512,BAMBI.S505.yyyymmdd.ECRASD1,0.655076026916504,nonartifact,1,0
10.5,11.499512,BAMBI.S505.yyyymmdd.ECRASD1,0.551015853881836,nonartifact,1,0
21,21.999512,BAMBI.S505.yyyymmdd.ECRASD1,0.876225233078003,artifact,0,0
21.5,22.499512,BAMBI.S505.yyyymmdd.ECRASD1,0.91602748632431,nonartifact,1,0
22,22.999512,BAMBI.S505.yyyymmdd.ECRASD1,0.935974538326263,artifact,0,0
26.5,27.499512,BAMBI.S505.yyyymmdd.ECRASD1,0.91793030500412,artifact,0,0
27,27.999512,BAMBI.S505.yyyymmdd.ECRASD1,0.923363447189331,nonartifact,1,0
27.5,28.499512,BAMBI.S505.yyyymmdd.ECRASD1,0.66356897354126,nonartifact,1,0
